  -8.9807257e+01  -9.5228375e+01  -9.2739699e+01  -1.1266546e+02  -7.6608465e+01
  -3.7311163e+02  -2.7465923e+02  -3.9271674e+02  -3.1603182e+02  -2.1936250e+02
  -2.2665204e+02  -1.8419151e+02  -2.3944339e+02  -2.4537797e+02  -1.1989515e+02
  -1.4619536e+02  -1.4599356e+02  -1.7221453e+02  -1.7264937e+02  -9.0530812e+01
  -2.8777079e+02  -3.3227506e+02  -3.1860677e+02  -3.8350132e+02  -2.1199086e+02
  -2.7142047e+02  -2.4871428e+02  -3.1318900e+02  -3.0150784e+02  -1.4151867e+02
  -4.7114829e+02  -4.7174530e+02  -4.9679490e+02  -4.5679834e+02  -3.6369732e+02
