  -2.8255076e+02  -3.4590430e+02  -3.6236667e+02  -4.1399763e+02  -3.5062998e+02
  -1.7317113e+02  -1.7436893e+02  -1.6739315e+02  -2.0710483e+02  -2.5570898e+02
  -3.0937195e+02  -3.5440315e+02  -3.8158962e+02  -4.4664212e+02  -4.1481191e+02
  -1.2984943e+02  -1.4334716e+02  -1.3987213e+02  -1.5784002e+02  -1.6414871e+02
  -1.5967981e+02  -1.8998235e+02  -1.9959569e+02  -1.9826601e+02  -2.2905392e+02
  -1.4107394e+02  -1.4928072e+02  -1.4458699e+02  -1.6603588e+02  -1.8545618e+02
  -2.2935982e+02  -2.3101542e+02  -2.2032734e+02  -2.7489174e+02  -3.0378341e+02
