  -5.2561823e+02  -5.1475342e+02  -4.9454416e+02  -5.3261437e+02  -5.5239255e+02
  -3.8670612e+02  -3.5684813e+02  -3.6543502e+02  -3.7035616e+02  -4.1970081e+02
  -4.3832286e+02  -4.0800448e+02  -3.5149459e+02  -4.2205607e+02  -4.5867520e+02
  -2.5274751e+02  -2.5145011e+02  -2.4572304e+02  -2.4446289e+02  -2.8298553e+02
  -2.5559187e+02  -2.3637106e+02  -2.3431869e+02  -2.2178793e+02  -2.7472857e+02
  -3.4532985e+02  -3.4132912e+02  -3.6148158e+02  -3.3906082e+02  -3.9937214e+02
  -1.3988213e+02  -1.3189791e+02  -1.2979045e+02  -1.2609957e+02  -1.5013432e+02
