  -1.3296084e+03  -1.3742057e+03  -1.4237823e+03  -1.3933626e+03  -1.4535384e+03
  -3.0522196e+02  -2.3629182e+02  -3.6359397e+02  -3.9801713e+02  -4.0428137e+02
  -1.1890602e+03  -1.3067963e+03  -1.6099210e+03  -1.6582251e+03  -1.7062531e+03
  -3.2567871e+02  -3.1572489e+02  -4.3234165e+02  -4.5712522e+02  -4.8406137e+02
  -1.3473446e+02  -1.0144857e+02  -1.0805575e+02  -1.0729965e+02  -1.3471363e+02
  -7.3129795e+02  -5.5321628e+02  -7.0748288e+02  -9.0229334e+02  -7.3272407e+02
  -3.2262158e+02  -3.1083674e+02  -4.0177406e+02  -3.5620283e+02  -3.5878424e+02
