  -2.6907249e+02  -3.5161474e+02  -3.5091571e+02  -2.1151732e+02  -2.7665883e+02
  -3.4615681e+02  -3.7482464e+02  -4.0031039e+02  -3.0492430e+02  -2.7243880e+02
  -9.8722712e+01  -1.1134250e+02  -9.6551512e+01  -9.2124590e+01  -9.0294904e+01
  -2.2014511e+02  -2.5287876e+02  -2.6076968e+02  -1.9069769e+02  -1.7098965e+02
  -3.5996900e+02  -4.4200793e+02  -4.3488600e+02  -3.2971508e+02  -2.9200397e+02
  -5.3687818e+02  -5.9150810e+02  -6.3029959e+02  -4.6426988e+02  -4.7205931e+02
  -4.3952266e+02  -5.0941297e+02  -4.9944767e+02  -4.5011534e+02  -4.1081498e+02
